brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags,sentiment_label,use_case_mentions,noun_phrases,topic,rating_label,bert_sentiment,bert_sentiment_clean,use_case_segment,pain_points
INIU,Large capacity and cheap,"It's been three months since I bought it; I've only used it about five times, but I've had the unit charged for two full days and it's still only 50% stored. I can only laugh.
Did I get a defective product...",its been three months since i bought it ive only used it about five times but ive had the unit charged for two full days and its still only 50 stored i can only laugh did i get a defective product,-0.0387,0.0,0,neutral,neutral,other,"['three months', 'i', 'it', 'i', 'it', 'i', 'the unit', 'two full days', 'its', 'i', 'i', 'a defective product']",-1,negative,NEGATIVE,negative,other,reliability
INIU,Usually good.,"The box was pretty crushed.
The contents were intact, thank goodness.
The box is also a product, so you should check it properly.
The product is in good working order.",the box was pretty crushed the contents were intact thank goodness the box is also a product so you should check it properly the product is in good working order,0.8625,0.0,0,neutral,positive,other,"['the box', 'the contents', 'the box', 'a product', 'you', 'it', 'the product', 'good working order']",1,negative,POSITIVE,positive,professionals,none
INIU,Long-term use Review.,"So far it has been working fine.

The texture is nice and luxurious.

I don't know about the practical capacity, individual differences, etc., as I have no way of measuring them, but I'm happy enough to use them at a reasonable price.",so far it has been working fine the texture is nice and luxurious i dont know about the practical capacity individual differences etc as i have no way of measuring them but im happy enough to use them at a reasonable price,0.775,0.0,0,neutral,positive,other,"['it', 'the texture', 'i', 'i', 'no way', 'them', 'i', 'them', 'a reasonable price']",1,negative,POSITIVE,positive,professionals,none
INIU,I bought this for my electric waistcoat in winter. It is an out-of-season mono investment.,Confirmed that it can be used for GoProMAX/Hero10 thermal runaway countermeasure battery removal and USB power supply use.,confirmed that it can be used for gopromaxhero10 thermal runaway countermeasure battery removal and usb power supply use,0.0,0.0,0,favorite_function,neutral,other,"['it', 'usb power supply use']",0,negative,NEGATIVE,negative,other,none
INIU,I use it with air-conditioned clothing and electric waistcoats.,"I have now used three of these batteries and have not had any trouble yet.
They are compact and very good.",i have now used three of these batteries and have not had any trouble yet they are compact and very good,0.6653,0.0,0,favorite_function,positive,other,"['i', 'these batteries', 'any trouble', 'they']",0,negative,POSITIVE,positive,other,none
INIU,Good product and satisfactory.,"I bought this for my son. He said it was heavy when he received it, but it is useful when he goes on expeditions. Thank you very much.",i bought this for my son he said it was heavy when he received it but it is useful when he goes on expeditions thank you very much,0.7964,0.0,0,concerns,positive,other,"['i', 'this', 'my son', 'he', 'it', 'he', 'it', 'it', 'he', 'expeditions', 'you']",0,negative,POSITIVE,positive,other,weight
INIU,Incremental tank for GoPro,"22W charging seems to be only compatible with USB-A. USB?C20W is good enough, but it was a bit disappointing.",22w charging seems to be only compatible with usba usbc20w is good enough but it was a bit disappointing,-0.5187,0.0,0,favorite_function,negative,other,"['22w charging', 'usba usbc20w', 'it']",0,negative,NEGATIVE,negative,other,none
INIU,Good!,"Both parties are idiots and the matter has already been settled. That's what selling things is all about.""",both parties are idiots and the matter has already been settled thats what selling things is all about,0.4215,0.0,0,favorite_function,positive,other,"['both parties', 'idiots', 'the matter', 'that', 'what', 'things']",1,negative,NEGATIVE,negative,other,none
INIU,But it's very capable of doing what it's supposed to do.,Your company sold rubbish. I was lured by the cheap price and jumped on the rubbish. That's all there is to it.,your company sold rubbish i was lured by the cheap price and jumped on the rubbish thats all there is to it,0.0,0.0,0,neutral,neutral,other,"['your company', 'rubbish', 'i', 'the cheap price', 'the rubbish', 'that', 'all', 'it']",1,negative,NEGATIVE,negative,other,none
INIU,Good stuff.,"Very useful stuff for the price.
The weight can't be helped but so far I have no complaints about the charging.",very useful stuff for the price the weight cant be helped but so far i have no complaints about the charging,-0.6858,0.0,0,neutral,negative,other,"['very useful stuff', 'the price', 'the weight', 'i', 'no complaints', 'the charging']",0,negative,POSITIVE,positive,other,none
INIU,"A little thoughtful, but there's plenty of room and it's reliable at all times.","22W charging seems to be only compatible with USB-A. USB?C20W is good enough, but I was a bit disappointed.",22w charging seems to be only compatible with usba usbc20w is good enough but i was a bit disappointed,-0.4939,0.0,0,favorite_function,negative,other,"['22w charging', 'usba usbc20w', 'i']",0,negative,NEGATIVE,negative,other,none
INIU,I think it's quite heavy.,"I am satisfied with the capacity and charging speed. But the size and weight are not what I expected...

Now we'll see how durable it is.",i am satisfied with the capacity and charging speed but the size and weight are not what i expected now well see how durable it is,0.5499,0.0,0,neutral,positive,other,"['i', 'the capacity', 'speed', 'the size', 'weight', 'what', 'i', 'it']",0,negative,POSITIVE,positive,other,none
INIU,I received replacement support.,"Six months after I bought it, I couldn't charge it. I told the shop about it and they replaced it.
Thank you to everyone at the shop.",six months after i bought it i couldnt charge it i told the shop about it and they replaced it thank you to everyone at the shop,0.3612,0.0,0,neutral,positive,other,"['i', 'it', 'i', 'it', 'i', 'the shop', 'it', 'they', 'it', 'you', 'everyone', 'the shop']",3,negative,POSITIVE,positive,other,none
INIU,If only it were smaller and lighter.,"It would be great if it were smaller and lighter, if this capacity is any indication.",it would be great if it were smaller and lighter if this capacity is any indication,0.6249,0.0,0,neutral,positive,other,"['it', 'it', 'this capacity', 'any indication']",0,negative,NEGATIVE,negative,other,none
INIU,Can't recharge.,"After less than six months, it suddenly stopped charging.
It was working well until then.",after less than six months it suddenly stopped charging it was working well until then,0.0516,0.0,0,concerns,neutral,other,"['less than six months', 'it', 'it']",3,negative,POSITIVE,positive,professionals,reliability
INIU,"Heavy for sure, but,","I'll exchange it for free, so please give me your personal details.",ill exchange it for free so please give me your personal details,0.541,0.0,0,neutral,positive,other,"['ill', 'it', 'me', 'your personal details']",1,negative,POSITIVE,positive,other,none
INIU,Heavier than expected and inconvenient to carry.,"Heavier than expected and inconvenient to carry, but I think it would be useful in a disaster'",heavier than expected and inconvenient to carry but i think it would be useful in a disaster,-0.5423,0.0,0,use_case,negative,car,"['i', 'it', 'a disaster']",0,negative,NEGATIVE,negative,other,none
INIU,Charges quite quickly!,"The remaining % has been ruined in a year.
Shame.",the remaining has been ruined in a year shame,-0.7351,0.0,0,neutral,negative,other,['a year shame'],1,negative,NEGATIVE,negative,other,none
INIU,Can't charge it.,"The charge doesn't increase from 86% no matter how long it takes....
Sad.",the charge doesnt increase from 86 no matter how long it takes sad,-0.6096,0.0,0,neutral,negative,other,"['the charge', 'it']",0,negative,NEGATIVE,negative,other,none
INIU,"Useful for outdoors,useful when travelling","Weight is a bonus, I think it's functional versatility makes it useful",weight is a bonus i think its functional versatility makes it useful,0.7506,0.0,0,neutral,positive,other,"['weight', 'a bonus', 'i', 'its functional versatility', 'it']",0,negative,POSITIVE,positive,other,none
INIU,Seems to have low spontaneous discharge.,I left it for a month and it has not lost 1% of its capacity.,i left it for a month and it has not lost 1 of its capacity,0.2411,0.0,0,neutral,positive,other,"['i', 'it', 'a month', 'it', 'its capacity']",-1,negative,NEGATIVE,negative,other,none
INIU,Easy to use.,"It's bigger, but it's got capacity and it's not hard to carry around.",its bigger but its got capacity and its not hard to carry around,0.1139,0.0,0,use_case,neutral,car,['its got capacity'],0,negative,POSITIVE,positive,other,none
INIU,Heaviness.,The weight bothers me. The feel is fine.,the weight bothers me the feel is fine,0.0,0.0,0,neutral,neutral,other,"['the weight', 'me', 'the feel']",0,negative,POSITIVE,positive,other,none
INIU,Can't charge it.,"The charge doesn't increase from 86% no matter how long it takes....
Sad.",the charge doesnt increase from 86 no matter how long it takes sad,-0.6096,0.0,0,neutral,negative,other,"['the charge', 'it']",0,negative,NEGATIVE,negative,other,none
INIU,Easy to use.,"It's bigger, but it's got capacity and it's not hard to carry around.",its bigger but its got capacity and its not hard to carry around,0.1139,0.0,0,use_case,neutral,car,['its got capacity'],0,negative,POSITIVE,positive,other,none
INIU,Good battery performance,"If they were a bit lighter, I wouldn't have any complaints.",if they were a bit lighter i wouldnt have any complaints,0.3089,0.0,0,neutral,positive,other,"['they', 'i', 'any complaints']",0,negative,NEGATIVE,negative,other,none
INIU,Seems to have low spontaneous discharge.,I left it for a month and it has not lost 1% of its capacity.,i left it for a month and it has not lost 1 of its capacity,0.2411,0.0,0,neutral,positive,other,"['i', 'it', 'a month', 'it', 'its capacity']",-1,negative,NEGATIVE,negative,other,none
INIU,Surprisingly large,Good.,good,0.4404,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,other,none
INIU,Lasts a long time,,,0.0,0.0,0,neutral,neutral,other,[],1,negative,POSITIVE,positive,other,none
INIU,It's heavy.,"It's heavy, too heavy.",its heavy too heavy,0.0,0.0,0,concerns,neutral,other,[],0,negative,NEGATIVE,negative,other,weight
INIU,It's just too heavy!,,,0.0,0.0,0,neutral,neutral,other,[],1,negative,POSITIVE,positive,other,none
INIU,Very quick and reliable response to initial defects,"Heavy, heavy, heavy.",heavy heavy heavy,0.0,0.0,0,concerns,neutral,other,['heavy heavy heavy'],0,negative,NEGATIVE,negative,other,weight
Anker,An amazing value.,"You won't regret buying this! The last time I had a power bank was 10 years ago… let me tell you this is such an improvement from what they once were. I have an iPad and my iPhone, they both have a large battery capacity, yet somehow this can charge my phone 3 times and still get my iPad to roughly 50 percent. It charges quickly and I would recommend, especially if you hate always being connected to a wall.",you wont regret buying this the last time i had a power bank was 10 years ago let me tell you this is such an improvement from what they once were i have an ipad and my iphone they both have a large battery capacity yet somehow this can charge my phone 3 times and still get my ipad to roughly 50 percent it charges quickly and i would recommend especially if you hate always being connected to a wall,0.1946,0.0,4,neutral,neutral,phone,"['you', 'this', 'i', 'a power bank', 'me', 'you', 'this', 'such an improvement', 'what', 'they', 'i', 'an ipad', 'my iphone', 'they', 'both', 'a large battery capacity', 'this', 'my phone', 'my ipad', 'roughly 50 percent', 'it', 'i', 'you', 'a wall']",2,negative,POSITIVE,positive,other,weight
Anker,It's giving ‘prepared and unbothered',"So, let me tell you about this device—it's a lifesaver. At first, I wasn't sure about the whole no-cord situation, but the design? Brilliant. I can charge it up or pull power from it wherever I am, and it holds a charge for four days straight. As someone who's always on the go, this stays in my bag, ready to keep me connected.

I usually charge it overnight, and while it does take a full eight hours to go from zero to one hundred, it's worth it. I've used it to charge my MacBook Air, iPad, iPhone 15 Pro Max, and even helped out a few friends along the way. It's versatile like that.

Now, it's not exactly lightweight—it's got some heft to it. I think a protective case with rubberized edges would be a great addition. But overall, if you need reliable power on the go, this is the one.",so let me tell you about this deviceits a lifesaver at first i wasnt sure about the whole nocord situation but the design brilliant i can charge it up or pull power from it wherever i am and it holds a charge for four days straight as someone whos always on the go this stays in my bag ready to keep me connected i usually charge it overnight and while it does take a full eight hours to go from zero to one hundred its worth it ive used it to charge my macbook air ipad iphone 15 pro max and even helped out a few friends along the way its versatile like that now its not exactly lightweightits got some heft to it i think a protective case with rubberized edges would be a great addition but overall if you need reliable power on the go this is the one,0.982,0.0,0,favorite_function,positive,phone,"['me', 'you', 'this', 'a lifesaver', 'i', 'the whole nocord situation', 'the design brilliant', 'i', 'it', 'power', 'it', 'i', 'it', 'a charge', 'four days', 'someone', 'who', 'the go', 'this', 'my bag', 'me', 'i', 'it', 'it', 'a full eight hours', 'one hundred its worth', 'i', 'it', 'my macbook air ipad', 'iphone 15 pro max', 'a few friends', 'the way', 'its versatile', 'that', 'its not exactly lightweightits', 'it', 'i', 'a protective case', 'rubberized edges', 'a great addition', 'you', 'reliable power', 'the go', 'this']",-1,negative,POSITIVE,positive,other,charging_speed
Anker,Wonderful,Loved the Anker external battery! Very reliable and charged phone fully up to 4 times!,loved the anker external battery very reliable and charged phone fully up to 4 times,0.4284,0.0,3,favorite_function,positive,phone,"['the anker external battery', 'phone']",0,negative,POSITIVE,positive,other,none
Anker,Help with power outage,Works really good to charge your phone when the power is off. My only issue was it didn't tell you the type of charger that you need. I called the manufacturer and they advised me what I needed to purchase,works really good to charge your phone when the power is off my only issue was it didnt tell you the type of charger that you need i called the manufacturer and they advised me what i needed to purchase,0.4927,0.0,0,neutral,positive,phone,"['your phone', 'the power', 'my only issue', 'it', 'you', 'the type', 'charger', 'that', 'you', 'i', 'the manufacturer', 'they', 'me', 'what', 'i']",0,negative,POSITIVE,positive,professionals,none
Anker,,Really does the job. This is my first b/u charger so I have nothing to compare it to. Seemed heavy and took 5 hrs to charge from 30% to full.,really does the job this is my first bu charger so i have nothing to compare it to seemed heavy and took 5 hrs to charge from 30 to full,0.0,0.0,2,concerns,neutral,other,"['the job', 'this', 'my first bu charger', 'i', 'nothing', 'it', '5 hrs']",0,negative,NEGATIVE,negative,other,weight
Anker,Works Great! Slow to recharge,Charges devices but it takes a long time for it to charge up to 100% so you can charge other devices.,charges devices but it takes a long time for it to charge up to 100 so you can charge other devices,-0.1406,0.0,3,neutral,neutral,other,"['charges devices', 'it', 'a long time', 'it', 'you', 'other devices']",0,negative,NEGATIVE,negative,other,charging_speed
Anker,,"After buying, I found better chargers that are smaller, have the same capacity, have 45w charging instead of 15w, and the included cord is part of the whole assembly and not separate. Not worth the price when you can find something better from the same company.",after buying i found better chargers that are smaller have the same capacity have 45w charging instead of 15w and the included cord is part of the whole assembly and not separate not worth the price when you can find something better from the same company,0.7425,0.0,0,favorite_function,positive,other,"['i', 'better chargers', 'that', 'the same capacity', '45w', '15w', 'the included cord', 'part', 'the whole assembly', 'you', 'something', 'the same company']",0,negative,NEGATIVE,negative,other,none
Anker,Heavy charging bank is less convenient,"When I plug it in to my phone with the C2C charger, the battery charge in my phone goes down. I'm going to buy a USB charger and try to plug it in that way to see if it works any better. Otherwise it's very heavy and it's hard to carry around. I wish I would have gotten the smaller one.",when i plug it in to my phone with the c2c charger the battery charge in my phone goes down im going to buy a usb charger and try to plug it in that way to see if it works any better otherwise its very heavy and its hard to carry around i wish i would have gotten the smaller one,0.6369,0.0,0,"use_case, favorite_function, concerns",positive,"phone, car","['i', 'it', 'my phone', 'the c2c charger', 'the battery charge', 'my phone', 'i', 'a usb charger', 'it', 'that way', 'it', 'i', 'i']",0,negative,NEGATIVE,negative,professionals,weight
Anker,Disappointed,"The item is not what I expected at all not even close, it's nothing more than an undersized battery. I thought it was an extended battery from my iPhone, but it's not even close.",the item is not what i expected at all not even close its nothing more than an undersized battery i thought it was an extended battery from my iphone but its not even close,0.0,0.0,0,neutral,neutral,phone,"['the item', 'what', 'i', 'its nothing', 'an undersized battery', 'i', 'it', 'an extended battery', 'my iphone']",0,negative,NEGATIVE,negative,other,none
Anker,,"When i got it it was charging for 24 hours and was still only at 91%. I thought it may take a long to discharge, but my phone added 1% for every 1% from this.",when i got it it was charging for 24 hours and was still only at 91 i thought it may take a long to discharge but my phone added 1 for every 1 from this,0.0,0.0,0,neutral,neutral,phone,"['i', 'it', 'it', '24 hours', 'i', 'it', 'a long', 'my phone', 'this']",0,negative,NEGATIVE,negative,other,charging_speed
Anker,Definitely not worth it,"Honestly, I love the brand Anker but this was a complete disappointment. Sadly I am returning back to get a refund because it's not even worth the price. Takes hrs to charge devices which leads to them getting over heated and almost takes a whole day to charge.",honestly i love the brand anker but this was a complete disappointment sadly i am returning back to get a refund because its not even worth the price takes hrs to charge devices which leads to them getting over heated and almost takes a whole day to charge,-0.7614,0.0,0,neutral,negative,other,"['i', 'the brand anker', 'this', 'a complete disappointment', 'i', 'a refund', 'hrs', 'charge devices', 'which', 'them', 'a whole day']",2,negative,NEGATIVE,negative,other,none
Anker,Great for traveling families.,I got this for my Very busy traveling daughter %26 her 2 children. All with cell phones %26 tablets. Someone is always forgetting a charger. She thought this was a Very cool gift.,i got this for my very busy traveling daughter 26 her 2 children all with cell phones 26 tablets someone is always forgetting a charger she thought this was a very cool gift,0.6976,0.0,0,use_case,positive,"phone, tablet, travel, gift","['i', 'this', 'her 2 children', 'cell phones', '26 tablets', 'someone', 'a charger', 'she', 'this', 'a very cool gift']",0,negative,POSITIVE,positive,travelers,none
Anker,Refund for Protection,"Unfortunately I had to return the Powerbank for a Refund, which was a smooth thing
I had gotten a 2 year protectionplan for $ 7 and I would like to have than refunded also",unfortunately i had to return the powerbank for a refund which was a smooth thing i had gotten a 2 year protectionplan for 7 and i would like to have than refunded also,0.0258,0.0,0,neutral,neutral,other,"['i', 'the powerbank', 'a refund', 'which', 'a smooth thing', 'i', 'a 2 year protectionplan', 'i']",2,negative,NEGATIVE,negative,other,none
Anker,might just work...,"This thing is working good. 2nd phone charging on this thing's 100% original charge up. 
Phone was charged up to 93% from 21% at this point. So I can get 4 charges easy. Power out 4 days, I'm good. 😁",this thing is working good 2nd phone charging on this things 100 original charge up phone was charged up to 93 from 21 at this point so i can get 4 charges easy power out 4 days im good,0.7806,0.0,0,neutral,positive,phone,"['this thing', 'good 2nd phone charging', 'this things', 'this point', 'i', '4 charges easy power', 'i']",0,negative,POSITIVE,positive,professionals,none
Anker,Excellent charger,It's good backup charger. Did 3 full charge on iPhone 14 pro max and i still see 23% left. The only thing is it is slightly big to be categorized as portable.,its good backup charger did 3 full charge on iphone 14 pro max and i still see 23 left the only thing is it is slightly big to be categorized as portable,0.4404,0.0,0,favorite_function,positive,phone,"['its good backup charger', '3 full charge', 'iphone 14 pro max', 'i', 'the only thing', 'it']",0,negative,NEGATIVE,negative,other,none
Anker,,"Good capacity and charging speed, with it came with a carry handle, it is quite big in the hand.",good capacity and charging speed with it came with a carry handle it is quite big in the hand,0.7269,0.0,0,use_case,positive,car,"['good capacity', 'speed', 'it', 'a carry handle', 'it', 'the hand']",0,negative,POSITIVE,positive,other,none
Anker,,Works great. Able to get multiple full charges,works great able to get multiple full charges,0.4588,0.0,0,favorite_function,positive,other,['multiple full charges'],0,negative,POSITIVE,positive,professionals,none
Anker,,literally charges my device on the go 😝 this charger 🤌🏼💯,literally charges my device on the go this charger,-0.2732,0.0,0,neutral,negative,other,"['my device', 'the go']",0,negative,NEGATIVE,negative,other,none
Anker,,"works well, husband already had 1",works well husband already had 1,0.2732,0.0,0,favorite_function,positive,other,['husband'],1,negative,POSITIVE,positive,professionals,none
Anker,Big bulky heavy. No fast charge,"Big bulky heavy
Not too fast charging",big bulky heavy not too fast charging,0.0,0.0,0,concerns,neutral,other,[],0,negative,NEGATIVE,negative,other,weight
Anker,Power bank,This item was recovered to me and I am very happy with it. Charges quickly,this item was recovered to me and i am very happy with it charges quickly,0.4391,0.0,0,neutral,positive,other,"['this item', 'me', 'i', 'it']",0,negative,POSITIVE,positive,other,none
Anker,,"Good capacity and charging speed, with it came with a carry handle, it is quite big in the hand.",good capacity and charging speed with it came with a carry handle it is quite big in the hand,0.7269,0.0,0,use_case,positive,car,"['good capacity', 'speed', 'it', 'a carry handle', 'it', 'the hand']",0,negative,POSITIVE,positive,other,none
Anker,,literally charges my device on the go 😝 this charger 🤌🏼💯,literally charges my device on the go this charger,-0.2732,0.0,0,neutral,negative,other,"['my device', 'the go']",0,negative,NEGATIVE,negative,other,none
Anker,,Works great. Able to get multiple full charges,works great able to get multiple full charges,0.4588,0.0,0,favorite_function,positive,other,['multiple full charges'],0,negative,POSITIVE,positive,professionals,none
Anker,,Anker power banks were recommended to me because they work well,anker power banks were recommended to me because they work well,0.4404,0.0,0,neutral,positive,other,"['anker power banks', 'me', 'they']",2,negative,POSITIVE,positive,professionals,none
Anker,,It charges very fast! It is a great charger!,it charges very fast it is a great charger,0.4588,0.0,0,neutral,positive,other,"['it', 'it', 'a great charger']",0,negative,POSITIVE,positive,other,none
Anker,,"It takes a long time to charge this divice but I guess they're all like that.
It's really heavy to carry around.",it takes a long time to charge this divice but i guess theyre all like that its really heavy to carry around,0.5023,0.0,0,"use_case, concerns",positive,car,"['it', 'a long time', 'this divice', 'i', 'they', 'that']",0,negative,NEGATIVE,negative,other,"charging_speed, weight"
Anker,Ankor,"I love the anchor charging boxes. They last a long time. When the anchor box is charged, you have multiple uses of it before the battery dies.",i love the anchor charging boxes they last a long time when the anchor box is charged you have multiple uses of it before the battery dies,0.5267,0.0,0,favorite_function,positive,other,"['i', 'the anchor', 'boxes', 'they', 'the anchor box', 'you', 'multiple uses', 'it', 'the battery']",0,negative,NEGATIVE,negative,other,charging_speed
Anker,,"It took 8  hours to get to full charge, although it was already on 25% when purchased!!! So I returned it!!",it took 8 hours to get to full charge although it was already on 25 when purchased so i returned it,0.0,0.0,0,favorite_function,neutral,other,"['it', '8 hours', 'full charge', 'it', 'i', 'it']",0,negative,NEGATIVE,negative,other,charging_speed
Anker,,"Works amazing, I fully charge my S23 4 times.",works amazing i fully charge my s23 4 times,0.5859,0.0,1,neutral,positive,other,"['i', 'my s23']",0,negative,POSITIVE,positive,professionals,none
Anker,fantastic for storm readiness,"fantastic was able to power 2 phones, laptop and my ipad during electric outage",fantastic was able to power 2 phones laptop and my ipad during electric outage,0.5574,0.0,1,neutral,positive,"phone, laptop","['fantastic', '2 phones laptop', 'my ipad', 'electric outage']",2,negative,POSITIVE,positive,professionals,none
Anker,,"Works amazing, I fully charge my S23 4 times.",works amazing i fully charge my s23 4 times,0.5859,0.0,1,neutral,positive,other,"['i', 'my s23']",0,negative,POSITIVE,positive,professionals,none
Anker,,"Worked great for our trip to Disney, able to charge multiple phones with it.",worked great for our trip to disney able to charge multiple phones with it,0.6249,0.0,0,"use_case, favorite_function",positive,phone,"['our trip', 'disney', 'multiple phones', 'it']",0,negative,POSITIVE,positive,"travelers, professionals",none
Anker,I love it,I use it to charge multiple phones and a tablet. great if you're going to the museums and you're out all day.,i use it to charge multiple phones and a tablet great if youre going to the museums and youre out all day,0.6249,0.0,0,favorite_function,positive,"phone, tablet","['i', 'it', 'multiple phones', 'a tablet', 'you', 'the museums', 'you']",0,negative,POSITIVE,positive,other,none
Anker,Best Power Bank!,"This product is so good and it can take your low battery to hundred percent 3 times before it runs low itself, love it!",this product is so good and it can take your low battery to hundred percent 3 times before it runs low itself love it,0.6948,0.0,0,neutral,positive,other,"['this product', 'it', 'your low battery', 'hundred percent', 'it', 'low itself', 'it']",0,negative,POSITIVE,positive,other,none
Anker,too slow,very slow. not fast at all,very slow not fast at all,0.0,0.0,0,concerns,neutral,other,[],0,negative,NEGATIVE,negative,other,charging_speed
Anker,h,10/10 charges really fast,1010 charges really fast,-0.2732,0.0,0,neutral,negative,other,['1010 charges'],0,negative,POSITIVE,positive,other,none
Anker,Works but takes long to recharge,Works great cons: very heavy and takes a long time to recharge.,works great cons very heavy and takes a long time to recharge,0.6249,0.0,0,concerns,positive,other,"['great cons', 'a long time']",0,negative,NEGATIVE,negative,professionals,"charging_speed, weight"
Anker,,it dosnt charge my phone and my p b one gets hot,it dosnt charge my phone and my p b one gets hot,0.0,0.0,0,neutral,neutral,phone,"['it', 'my phone', 'my p b one']",0,negative,NEGATIVE,negative,other,none
Anker,,Product appears to be very good quality and meets my needs,product appears to be very good quality and meets my needs,0.4927,0.0,0,neutral,positive,other,"['product', 'very good quality', 'my needs']",1,negative,POSITIVE,positive,other,none
Anker,,too heavy and big,too heavy and big,0.0,0.0,0,concerns,neutral,other,[],0,negative,NEGATIVE,negative,other,weight
Anker,Great,Best portable charger,best portable charger,0.6369,0.0,0,favorite_function,positive,other,['best portable charger'],0,negative,POSITIVE,positive,other,none
Anker,,Amazing! Worth the price,amazing worth the price,0.6908,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,other,none
Anker,,It's a very good quality,its a very good quality,0.4927,0.0,0,neutral,positive,other,[],1,negative,POSITIVE,positive,other,none
Anker,,Worked great for the concert we went to,worked great for the concert we went to,0.6249,0.0,0,neutral,positive,other,"['the concert', 'we']",1,negative,POSITIVE,positive,professionals,none
Anker,,very cool nice job it do Awesome,very cool nice job it do awesome,0.868,0.0,0,neutral,positive,other,"['very cool nice job', 'it']",1,negative,POSITIVE,positive,other,none
Anker,Great power bank,The charger is very good. It's just very big and heavy.,the charger is very good its just very big and heavy,0.4927,0.0,0,concerns,positive,other,['the charger'],0,negative,POSITIVE,positive,other,weight
Anker,,works great but is huge and really heavy.,works great but is huge and really heavy,0.6705,0.0,0,concerns,positive,other,[],0,negative,NEGATIVE,negative,professionals,weight
Anker,Anker power bank,Keeps my iphone fully charged,keeps my iphone fully charged,-0.2716,0.0,0,neutral,negative,phone,['my iphone'],0,negative,POSITIVE,positive,other,none
Anker,,It isn't really all that fast charging.,it isnt really all that fast charging,0.0,0.0,0,neutral,neutral,other,"['it', 'that']",0,negative,NEGATIVE,negative,other,none
Anker,,very cool nice job it do Awesome,very cool nice job it do awesome,0.868,0.0,0,neutral,positive,other,"['very cool nice job', 'it']",1,negative,POSITIVE,positive,other,none
Anker,Anker Quality is high!,"Superb! Knew already I loved Anker brand, and this is just a nice reminder!",superb knew already i loved anker brand and this is just a nice reminder,0.8957,0.0,0,favorite_function,positive,other,"['superb', 'i', 'anker brand', 'this', 'just a nice reminder']",2,negative,POSITIVE,positive,other,none
Anker,Great,Great product!!!!,great product,0.6249,0.0,0,neutral,positive,other,['great product'],1,negative,POSITIVE,positive,other,none
Anker,,Great service,great service,0.6249,0.0,0,neutral,positive,other,['great service'],1,negative,POSITIVE,positive,other,none
Anker,,Product is great,product is great,0.6249,0.0,0,neutral,positive,other,['product'],1,negative,POSITIVE,positive,other,none
Anker,,It works great,it works great,0.6249,0.0,0,neutral,positive,other,['it'],1,negative,POSITIVE,positive,professionals,none
Anker,,Does not fully charge,does not fully charge,0.0,0.0,0,neutral,neutral,other,[],3,negative,NEGATIVE,negative,other,none
Anker,Not greay,Just didn't work well,just didnt work well,-0.2057,0.0,0,neutral,negative,other,[],1,negative,NEGATIVE,negative,professionals,none
Anker,Dont waste your money!,"this takes entirely way too long to charge, it charged for at least 6 hours and then i had to plug it in the next morning to finish charging. to charge a phone less than 50% it uses 50%  of its charge. it will not charge a phone 100% off of one charge thats for sure",this takes entirely way too long to charge it charged for at least 6 hours and then i had to plug it in the next morning to finish charging to charge a phone less than 50 it uses 50 of its charge it will not charge a phone 100 off of one charge thats for sure,0.128,0.0,0,neutral,neutral,phone,"['this', 'it', 'at least 6 hours', 'i', 'it', 'the next morning', 'a phone', 'it', 'its charge', 'it', 'one charge', 'that']",0,negative,NEGATIVE,negative,other,charging_speed
Anker,Trash,Did not work!!,did not work,0.0,0.0,0,neutral,neutral,other,[],1,negative,NEGATIVE,negative,professionals,none
Anker,Trash,Did not work!!,did not work,0.0,0.0,0,neutral,neutral,other,[],1,negative,NEGATIVE,negative,professionals,none
Anker,Too large,Too large,too large,0.0,0.0,0,neutral,neutral,other,[],0,negative,NEGATIVE,negative,other,weight
Anker,,One of the best purchases I have ever made.   Charges quickly and charges our phones as needed,one of the best purchases i have ever made charges quickly and charges our phones as needed,0.25,0.0,0,neutral,positive,phone,"['the best purchases', 'i', 'charges', 'our phones']",0,negative,POSITIVE,positive,other,none
Anker,Reliable for those on the go,"[This review was collected as part of a promotion.] The Anker 20000mAh 15W power bank is a reliable companion for those on the go. Its substantial capacity ensures multiple device charges, making it ideal for travel or emergencies. The 15W output delivers a swift and efficient charging experience. The sleek and durable design reflects Anker's commitment to quality, while features like PowerIQ technology enhance compatibility with various devices. With this power bank, you're equipped with a portable powerhouse that combines capacity, speed, and durability – a solid choice for staying charged in any situation.",this review was collected as part of a promotion the anker 20000mah 15w power bank is a reliable companion for those on the go its substantial capacity ensures multiple device charges making it ideal for travel or emergencies the 15w output delivers a swift and efficient charging experience the sleek and durable design reflects ankers commitment to quality while features like poweriq technology enhance compatibility with various devices with this power bank youre equipped with a portable powerhouse that combines capacity speed and durability a solid choice for staying charged in any situation,0.891,0.0,0,"use_case, favorite_function",positive,travel,"['this review', 'part', 'a promotion', 'a reliable companion', 'those', 'the go', 'its substantial capacity', 'multiple device charges', 'it', 'travel', 'emergencies', 'the 15w output', 'ankers commitment', 'quality', 'features', 'poweriq technology', 'various devices', 'this power bank', 'you', 'a portable powerhouse', 'that', 'capacity speed', 'durability', 'a solid choice', 'any situation']",2,negative,POSITIVE,positive,travelers,none
