brand,review_title,review_content,cleaned_text,sentiment_score,review_rating,helpful_votes,tags,sentiment_label
Anker,Power bank,This item was recovered to me and I am very happy with it. Charges quickly,this item was recovered to me and i am very happy with it charges quickly,0.4391,0.0,0,neutral,neutral
Anker,,"Good capacity and charging speed, with it came with a carry handle, it is quite big in the hand.",good capacity and charging speed with it came with a carry handle it is quite big in the hand,0.7269,0.0,0,use_case,positive
Anker,,literally charges my device on the go 😝 this charger 🤌🏼💯,literally charges my device on the go this charger,-0.2732,0.0,0,neutral,neutral
Anker,,Works great. Able to get multiple full charges,works great able to get multiple full charges,0.4588,0.0,0,favorite_function,neutral
Anker,,Anker power banks were recommended to me because they work well,anker power banks were recommended to me because they work well,0.4404,0.0,0,neutral,neutral
Anker,,It charges very fast! It is a great charger!,it charges very fast it is a great charger,0.4588,0.0,0,neutral,neutral
Anker,,"It takes a long time to charge this divice but I guess they're all like that.
It's really heavy to carry around.",it takes a long time to charge this divice but i guess theyre all like that its really heavy to carry around,0.5023,0.0,0,"use_case, concerns",positive
Anker,Ankor,"I love the anchor charging boxes. They last a long time. When the anchor box is charged, you have multiple uses of it before the battery dies.",i love the anchor charging boxes they last a long time when the anchor box is charged you have multiple uses of it before the battery dies,0.5267,0.0,0,favorite_function,positive
Anker,,"It took 8  hours to get to full charge, although it was already on 25% when purchased!!! So I returned it!!",it took 8 hours to get to full charge although it was already on 25 when purchased so i returned it,0.0,0.0,0,favorite_function,neutral
Anker,,"Works amazing, I fully charge my S23 4 times.",works amazing i fully charge my s23 4 times,0.5859,0.0,1,neutral,positive
Anker,fantastic for storm readiness,"fantastic was able to power 2 phones, laptop and my ipad during electric outage",fantastic was able to power 2 phones laptop and my ipad during electric outage,0.5574,0.0,1,neutral,positive
Anker,,"Works amazing, I fully charge my S23 4 times.",works amazing i fully charge my s23 4 times,0.5859,0.0,1,neutral,positive
Anker,,"Worked great for our trip to Disney, able to charge multiple phones with it.",worked great for our trip to disney able to charge multiple phones with it,0.6249,0.0,0,"use_case, favorite_function",positive
Anker,I love it,I use it to charge multiple phones and a tablet. great if you're going to the museums and you're out all day.,i use it to charge multiple phones and a tablet great if youre going to the museums and youre out all day,0.6249,0.0,0,favorite_function,positive
Anker,Best Power Bank!,"This product is so good and it can take your low battery to hundred percent 3 times before it runs low itself, love it!",this product is so good and it can take your low battery to hundred percent 3 times before it runs low itself love it,0.6948,0.0,0,neutral,positive
Anker,too slow,very slow. not fast at all,very slow not fast at all,0.0,0.0,0,concerns,neutral
Anker,h,10/10 charges really fast,1010 charges really fast,-0.2732,0.0,0,neutral,neutral
Anker,Works but takes long to recharge,Works great cons: very heavy and takes a long time to recharge.,works great cons very heavy and takes a long time to recharge,0.6249,0.0,0,concerns,positive
Anker,,it dosnt charge my phone and my p b one gets hot,it dosnt charge my phone and my p b one gets hot,0.0,0.0,0,neutral,neutral
Anker,,Product appears to be very good quality and meets my needs,product appears to be very good quality and meets my needs,0.4927,0.0,0,neutral,neutral
Anker,,too heavy and big,too heavy and big,0.0,0.0,0,concerns,neutral
Anker,Great,Best portable charger,best portable charger,0.6369,0.0,0,favorite_function,positive
Anker,,Amazing! Worth the price,amazing worth the price,0.6908,0.0,0,neutral,positive
Anker,,It's a very good quality,its a very good quality,0.4927,0.0,0,neutral,neutral
Anker,,Worked great for the concert we went to,worked great for the concert we went to,0.6249,0.0,0,neutral,positive
Anker,,very cool nice job it do Awesome,very cool nice job it do awesome,0.868,0.0,0,neutral,positive
Anker,Great power bank,The charger is very good. It's just very big and heavy.,the charger is very good its just very big and heavy,0.4927,0.0,0,concerns,neutral
Anker,,works great but is huge and really heavy.,works great but is huge and really heavy,0.6705,0.0,0,concerns,positive
Anker,Anker power bank,Keeps my iphone fully charged,keeps my iphone fully charged,-0.2716,0.0,0,neutral,neutral
Anker,,It isn't really all that fast charging.,it isnt really all that fast charging,0.0,0.0,0,neutral,neutral
Anker,,very cool nice job it do Awesome,very cool nice job it do awesome,0.868,0.0,0,neutral,positive
Anker,Anker Quality is high!,"Superb! Knew already I loved Anker brand, and this is just a nice reminder!",superb knew already i loved anker brand and this is just a nice reminder,0.8957,0.0,0,favorite_function,positive
Anker,Great,Great product!!!!,great product,0.6249,0.0,0,neutral,positive
Anker,,Great service,great service,0.6249,0.0,0,neutral,positive
Anker,,Product is great,product is great,0.6249,0.0,0,neutral,positive
Anker,,It works great,it works great,0.6249,0.0,0,neutral,positive
Anker,,Does not fully charge,does not fully charge,0.0,0.0,0,neutral,neutral
Anker,Not greay,Just didn't work well,just didnt work well,-0.2057,0.0,0,neutral,neutral
Anker,Dont waste your money!,"this takes entirely way too long to charge, it charged for at least 6 hours and then i had to plug it in the next morning to finish charging. to charge a phone less than 50% it uses 50%  of its charge. it will not charge a phone 100% off of one charge thats for sure",this takes entirely way too long to charge it charged for at least 6 hours and then i had to plug it in the next morning to finish charging to charge a phone less than 50 it uses 50 of its charge it will not charge a phone 100 off of one charge thats for sure,0.128,0.0,0,neutral,neutral
Anker,Trash,Did not work!!,did not work,0.0,0.0,0,neutral,neutral
Anker,Trash,Did not work!!,did not work,0.0,0.0,0,neutral,neutral
Anker,Too large,Too large,too large,0.0,0.0,0,neutral,neutral
Anker,,One of the best purchases I have ever made.   Charges quickly and charges our phones as needed,one of the best purchases i have ever made charges quickly and charges our phones as needed,0.25,0.0,0,neutral,neutral
Anker,Reliable for those on the go,"[This review was collected as part of a promotion.] The Anker 20000mAh 15W power bank is a reliable companion for those on the go. Its substantial capacity ensures multiple device charges, making it ideal for travel or emergencies. The 15W output delivers a swift and efficient charging experience. The sleek and durable design reflects Anker's commitment to quality, while features like PowerIQ technology enhance compatibility with various devices. With this power bank, you're equipped with a portable powerhouse that combines capacity, speed, and durability – a solid choice for staying charged in any situation.",this review was collected as part of a promotion the anker 20000mah 15w power bank is a reliable companion for those on the go its substantial capacity ensures multiple device charges making it ideal for travel or emergencies the 15w output delivers a swift and efficient charging experience the sleek and durable design reflects ankers commitment to quality while features like poweriq technology enhance compatibility with various devices with this power bank youre equipped with a portable powerhouse that combines capacity speed and durability a solid choice for staying charged in any situation,0.891,0.0,0,"use_case, favorite_function",positive
Anker,Power bank,"[This review was collected as part of a promotion.] I always carry a portable charger with me and this definitely lasted me the whole day, it even has some leftover. I can put this in my work bag and know that I don't have to worry about my phone dying. The only downside is that it is quite larger than I expected. I can't carry it for a night out due to it being too large however it does fit in my work bag.",this review was collected as part of a promotion i always carry a portable charger with me and this definitely lasted me the whole day it even has some leftover i can put this in my work bag and know that i dont have to worry about my phone dying the only downside is that it is quite larger than i expected i cant carry it for a night out due to it being too large however it does fit in my work bag,0.7211,0.0,0,"use_case, favorite_function",positive
Anker,Long lasting power bank,"[This review was collected as part of a promotion.] I only have good things to say about this power bank. It last long, one charge could last you about 48-72hours. I have it in my work bag because I cannot have my phone die while at work and so far it's been very helpful. I wish it came with cords attached to it so I don't have to always remember to take my cord. 
The only concern I have is weight, it's not exactly lightweight and can seem like a lot to carry around. 
Other than that I absolutely love using it.",this review was collected as part of a promotion i only have good things to say about this power bank it last long one charge could last you about 4872hours i have it in my work bag because i cannot have my phone die while at work and so far its been very helpful i wish it came with cords attached to it so i dont have to always remember to take my cord the only concern i have is weight its not exactly lightweight and can seem like a lot to carry around other than that i absolutely love using it,0.9014,0.0,0,"use_case, favorite_function",positive
Anker,Helpful and HEAVY,"[This review was collected as part of a promotion.] This thing has SO MUCH charging power, I keep it in my car for emergencies now, but I used it for a bit to see the capabilities and boy does it work. It's sort of large but it does fit in a sling bag (see photo). It's just super heavy, like at least a pound or two. I'd recommend it if you need something with lots of power but not if you're using it for everyday carrying.",this review was collected as part of a promotion this thing has so much charging power i keep it in my car for emergencies now but i used it for a bit to see the capabilities and boy does it work its sort of large but it does fit in a sling bag see photo its just super heavy like at least a pound or two id recommend it if you need something with lots of power but not if youre using it for everyday carrying,0.9442,0.0,0,"use_case, concerns",positive
Anker,Dependable,"[This review was collected as part of a promotion.] This charger is slim, sleek, and compact, just a bit larger than my iPhone itself, it fits perfectly into my handbag. My only complaint is that it is a bit heavy, but that is to be expected in charger with this much charging capacity. I've used it for a bit over a month now, and It has worked well for me. It charges quickly and I can fully charge my phone multiple times with it before I need to recharge it. 

I often use Uber/lyft when I go out, and I feel secure in that I can always order my ride regardless of how much I use my phone.",this review was collected as part of a promotion this charger is slim sleek and compact just a bit larger than my iphone itself it fits perfectly into my handbag my only complaint is that it is a bit heavy but that is to be expected in charger with this much charging capacity ive used it for a bit over a month now and it has worked well for me it charges quickly and i can fully charge my phone multiple times with it before i need to recharge it i often use uberlyft when i go out and i feel secure in that i can always order my ride regardless of how much i use my phone,0.6249,0.0,0,"favorite_function, concerns",positive
Anker,Perfect for traveling,[This review was collected as part of a promotion.] I used this power bank for my last international trip. I liked that it's small enough to fit inside my purse without taking too much space and it display the percentage (which my previous anker power bank didn't do). I know this is a quality brand so I'm satisfied with my product.,this review was collected as part of a promotion i used this power bank for my last international trip i liked that its small enough to fit inside my purse without taking too much space and it display the percentage which my previous anker power bank didnt do i know this is a quality brand so im satisfied with my product,0.8115,0.0,0,use_case,positive
Anker,Great for traveling,[This review was collected as part of a promotion.] This is great for so many reason but especially for traveling. Battery last hours and stays charged when not in use. Also displays how much battery life it haves.,this review was collected as part of a promotion this is great for so many reason but especially for traveling battery last hours and stays charged when not in use also displays how much battery life it haves,0.09,0.0,0,use_case,neutral
Anker,It works,[This review was collected as part of a promotion.] This portable charger works really good but it is very big and bulky. I like a portable charger to be slim and sleek for portability. The digital screen showing power percentage is a nice feature.,this review was collected as part of a promotion this portable charger works really good but it is very big and bulky i like a portable charger to be slim and sleek for portability the digital screen showing power percentage is a nice feature,0.8421,0.0,0,"favorite_function, concerns",positive
Anker,Good,[This review was collected as part of a promotion.] I like the portable charger. The only thing is it takes too long to charge and it's really bulky and heavy. As far as charging goes it's good and gets the job done also charges it really fast.,this review was collected as part of a promotion i like the portable charger the only thing is it takes too long to charge and its really bulky and heavy as far as charging goes its good and gets the job done also charges it really fast,0.5106,0.0,0,"favorite_function, concerns",positive
Anker,Great for traveling,[This review was collected as part of a promotion.] This is great for so many reason but especially for traveling. Battery last hours and stays charged when not in use. Also displays how much battery life it haves.,this review was collected as part of a promotion this is great for so many reason but especially for traveling battery last hours and stays charged when not in use also displays how much battery life it haves,0.09,0.0,0,use_case,neutral
Anker,Just What I Needed!,"[This review was collected as part of a promotion.] I'm super happy with this product. It takes a while to charge the power bank itself, but it's worth it since it charges my phone when I'm out and about and unable to find an outlet!",this review was collected as part of a promotion im super happy with this product it takes a while to charge the power bank itself but its worth it since it charges my phone when im out and about and unable to find an outlet,0.5423,0.0,0,neutral,positive
